,"Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office"
"READING_DATE","Forge Hallway - Temperature","Forge Room - Temperature","IT Closet-Temperature","Temp South Wall","Temp.Coil_A","Temp.Coil_B","Temp.Coil_C","Temperature North Wall"
10/05/2012 19:00:00,23.97500,24.75833,29.35833,17.97500,39.63333,36.44167,38.83333,17.13333
10/05/2012 20:00:00,23.76667,24.58333,29.27500,16.60000,37.37500,35.81667,36.71667,15.59167
10/05/2012 21:00:00,23.47500,24.38333,29.17500,15.07500,36.09167,35.62500,35.71667,14.53333
10/05/2012 22:00:00,23.20833,24.17500,29.02500,14.25000,35.90000,35.49167,35.68333,14.60833
10/05/2012 23:00:00,22.92500,23.94167,28.86667,13.37500,35.75000,35.40833,35.48333,14.27500
10/06/2012 00:00:00,22.64167,23.72500,28.68333,12.32500,35.80833,35.45833,35.50000,13.90833
10/06/2012 01:00:00,22.42500,23.57500,28.55000,11.87500,35.79167,35.40833,35.50833,13.59167
10/06/2012 02:00:00,22.19167,23.34167,28.40833,11.60000,35.68333,35.40000,35.40000,12.85000
10/06/2012 03:00:00,21.95833,23.15000,28.28333,11.30000,35.75000,35.40000,35.50000,12.59167
10/06/2012 04:00:00,21.76667,22.94167,28.08333,11.12500,35.75000,35.38333,35.45000,12.42500
10/06/2012 05:00:00,21.60833,22.72500,27.90833,11.10000,35.55833,35.18333,35.31667,12.30000
10/06/2012 06:00:00,21.38333,22.55833,27.70000,10.10000,35.50833,35.13333,35.30000,11.61667
10/06/2012 07:00:00,21.12500,22.34167,27.54167,9.95000,35.43333,35.02500,35.18333,11.19167
10/06/2012 08:00:00,21.20000,22.17500,27.35000,15.80000,35.39167,34.96667,35.05833,11.34167
10/06/2012 09:00:00,21.72500,22.20000,27.24167,21.67500,35.50833,34.96667,35.11667,12.17500
10/06/2012 10:00:00,21.95000,22.25000,27.19167,22.35000,35.45833,34.96667,35.05000,12.56667
10/06/2012 11:00:00,21.79167,22.18333,27.10833,20.00000,35.37500,34.82500,34.89167,12.85000
10/06/2012 12:00:00,21.47500,22.01667,27.05833,17.72500,35.36667,34.73333,34.90833,12.74167
10/06/2012 13:00:00,21.41667,21.92500,26.92500,17.60000,35.29167,34.70000,34.89167,13.02500
10/06/2012 14:00:00,21.25000,21.87500,26.87500,17.20000,35.23333,34.67500,34.74167,13.16667
10/06/2012 15:00:00,21.73333,21.90833,26.80000,16.80000,35.40833,34.66667,34.85833,13.49167
10/06/2012 16:00:00,21.37500,21.90000,26.80000,15.32500,35.30833,34.71667,34.79167,12.55833
10/06/2012 17:00:00,21.04167,21.74167,26.80000,14.32500,35.05000,34.62500,34.70000,12.53333
10/06/2012 18:00:00,20.81667,21.66667,26.69167,13.10000,35.18333,34.65000,34.83333,11.81667
10/06/2012 19:00:00,20.45000,21.46667,26.58333,11.52500,35.13333,34.61667,34.70833,10.97500
10/06/2012 20:00:00,20.15833,21.25833,26.41667,10.52500,34.89167,34.55833,34.45833,10.34167
10/06/2012 21:00:00,19.92500,21.06667,26.22500,9.57500,34.97500,34.48333,34.45833,9.95833
10/06/2012 22:00:00,19.65000,20.85000,26.05000,8.80000,34.94167,34.47500,34.37500,9.76667
10/06/2012 23:00:00,19.47500,20.65833,25.87500,8.05000,34.75833,34.35000,34.25000,9.33333
10/07/2012 00:00:00,19.27500,20.45000,25.70833,7.55000,34.73333,34.30000,34.29167,8.95000
10/07/2012 01:00:00,19.04167,20.32500,25.50833,7.30000,34.66667,34.23333,34.21667,8.63333
10/07/2012 02:00:00,18.85833,20.04167,25.31667,7.10000,34.55000,34.17500,34.07500,8.26667
10/07/2012 03:00:00,18.67500,19.92500,25.14167,6.92500,34.56667,34.14167,33.79167,7.24167
10/07/2012 04:00:00,18.50833,19.71667,24.97500,6.57500,34.41667,34.05000,33.91667,7.27500
10/07/2012 05:00:00,18.40000,19.58333,24.82500,6.70000,34.33333,34.00000,33.90000,7.44167
10/07/2012 06:00:00,18.27500,19.43333,24.70000,6.75000,34.40833,33.87500,33.67500,7.15833
10/07/2012 07:00:00,18.12500,19.28333,24.55833,6.70000,34.17500,33.88333,33.38333,6.83333
10/07/2012 08:00:00,18.00833,19.20000,24.41667,7.37500,34.22500,33.87500,33.31667,7.46667
10/07/2012 09:00:00,18.08333,19.10000,24.30000,7.85000,34.55000,33.73333,33.48333,7.94167
10/07/2012 10:00:00,18.17500,19.12500,24.20833,9.15000,34.35833,33.80000,33.37500,8.51667
10/07/2012 11:00:00,18.37500,19.15833,24.21667,10.50000,34.20000,33.68333,33.30000,9.66667
10/07/2012 12:00:00,18.55833,19.28333,24.26667,11.90000,34.44167,33.70000,33.44167,10.51667
10/07/2012 13:00:00,18.69167,19.35833,24.39167,11.97500,34.33333,33.71667,33.36667,10.82500
10/07/2012 14:00:00,19.08333,19.52500,24.40833,13.37500,34.28333,33.81667,33.35000,11.75000
10/07/2012 15:00:00,19.12500,19.60000,24.55000,12.62500,34.44167,33.70000,33.51667,11.26667
10/07/2012 16:00:00,18.91667,19.60833,24.60000,11.55000,34.34167,33.80833,33.40833,10.75833
10/07/2012 17:00:00,18.73333,19.57500,24.60000,11.12500,34.22500,33.74167,33.53333,9.46667
10/07/2012 18:00:00,18.47500,19.42500,24.60000,9.55000,34.25833,33.75000,33.50833,9.43333
10/07/2012 19:00:00,18.32500,19.29167,24.47500,9.30000,34.02500,33.67500,32.58333,9.27500
10/07/2012 20:00:00,18.13333,19.16667,24.38333,8.82500,33.93333,33.55000,32.45000,8.99167
10/07/2012 21:00:00,17.93333,18.99167,24.22500,7.95000,34.00000,33.48333,32.54167,8.85000
10/07/2012 22:00:00,17.74167,18.85833,24.11667,7.00000,33.72500,33.40000,32.33333,8.06667
10/07/2012 23:00:00,17.52500,18.67500,23.91667,6.12500,33.70000,33.39167,32.24167,7.45833
10/08/2012 00:00:00,17.31667,18.45833,23.76667,5.27500,33.85000,33.30833,32.35833,6.90833
10/08/2012 01:00:00,17.18333,18.33333,23.62500,4.72500,33.56667,33.27500,32.15833,6.44167
10/08/2012 02:00:00,16.96667,18.12500,23.49167,4.35000,33.49167,33.22500,32.07500,5.98333
10/08/2012 03:00:00,16.82500,17.94167,23.30000,4.75000,33.62500,33.10000,32.29167,6.49167
10/08/2012 04:00:00,16.68333,17.80000,23.13333,4.92500,33.36667,33.04167,32.00000,6.38333
10/08/2012 05:00:00,16.59167,17.72500,22.99167,4.35000,33.30000,32.97500,31.91667,5.95000
10/08/2012 06:00:00,16.47500,17.53333,22.86667,4.10000,33.33333,32.84167,31.93333,5.55000
10/08/2012 07:00:00,16.28333,17.37500,22.70833,3.62500,33.15000,32.80000,31.73333,5.15833
10/08/2012 08:00:00,16.20833,17.23333,22.54167,4.30000,33.25000,32.84167,31.75000,5.75000
10/08/2012 09:00:00,16.37500,17.20000,22.46667,10.72500,33.55000,32.75000,31.86667,7.58333
10/08/2012 10:00:00,17.25833,17.51667,22.48333,23.00000,33.45833,32.78333,31.70000,9.10833
10/08/2012 11:00:00,18.10000,18.05000,22.64167,24.80000,33.52500,32.96667,31.80000,10.75833
10/08/2012 12:00:00,18.57500,18.42500,23.03333,21.87500,33.67500,33.00000,32.05000,11.90000
10/08/2012 13:00:00,19.47500,18.95833,23.39167,21.72500,33.70833,33.07500,32.00000,12.68333
10/08/2012 14:00:00,20.58333,19.59167,23.77500,21.72500,33.91667,33.22500,32.15000,13.26667
10/08/2012 15:00:00,22.00833,20.39167,24.32500,20.85000,33.98333,33.22500,32.26667,13.83333
10/08/2012 16:00:00,23.20000,21.30000,24.93333,17.35000,33.87500,33.34167,32.21667,14.24167
10/08/2012 17:00:00,23.38333,21.85000,25.56667,15.67500,33.79167,33.39167,32.40000,14.21667
10/08/2012 18:00:00,22.18333,21.65000,25.93333,13.90000,33.92500,33.40000,32.54167,12.94167
10/08/2012 19:00:00,20.50833,20.87500,25.76667,12.27500,33.67500,33.41667,32.40000,11.81667
10/08/2012 20:00:00,19.69167,20.35833,25.51667,11.02500,33.70833,33.45833,32.46667,11.13333
10/08/2012 21:00:00,19.19167,19.99167,25.18333,10.00000,33.79167,33.31667,32.47500,10.59167
10/08/2012 22:00:00,18.83333,19.68333,24.90000,9.25000,33.61667,33.33333,32.35833,10.00000
10/08/2012 23:00:00,18.48333,19.44167,24.65000,8.45000,33.64167,33.35833,32.43333,9.38333
10/09/2012 00:00:00,18.30000,19.25000,24.44167,8.27500,33.64167,33.28333,32.43333,9.16667
10/09/2012 01:00:00,18.01667,19.00833,24.24167,7.40000,33.60000,33.23333,32.24167,8.40000
10/09/2012 02:00:00,17.79167,18.85833,24.05000,7.12500,33.65833,33.26667,32.31667,8.16667
10/09/2012 03:00:00,17.67500,18.69167,23.85000,7.40000,33.56667,33.22500,32.22500,8.11667
10/09/2012 04:00:00,17.46667,18.50833,23.71667,6.77500,33.47500,33.11667,32.07500,7.64167
10/09/2012 05:00:00,17.30000,18.40000,23.60833,6.80000,33.43333,32.97500,32.05000,7.87500
10/09/2012 06:00:00,17.21667,18.25833,23.52500,8.05000,33.45000,32.85000,32.85833,8.08333
10/09/2012 07:00:00,17.27500,18.20000,23.33333,11.35000,34.53333,32.55000,33.73333,8.92500
10/09/2012 08:00:00,21.40833,23.77500,23.89167,12.25000,39.03333,33.00833,37.18333,10.10000
10/09/2012 09:00:00,24.51667,26.17500,26.38333,12.97500,43.28333,33.69167,40.70833,10.98333
10/09/2012 10:00:00,24.35000,25.78333,27.07500,13.92500,42.55833,33.83333,41.17500,12.05000
10/09/2012 11:00:00,24.00000,24.45833,27.45000,15.37500,43.13333,34.50000,41.44167,13.05000
10/09/2012 12:00:00,24.08333,24.58333,27.69167,16.70000,46.25833,35.25833,42.82500,13.91667
10/09/2012 13:00:00,24.38333,23.66667,27.80000,19.65000,44.26667,35.14167,41.92500,14.95000
10/09/2012 14:00:00,24.51667,23.61667,27.94167,18.05000,43.57500,35.18333,41.75833,15.15833
10/09/2012 15:00:00,24.45833,23.59167,28.00000,18.10000,44.05000,34.93333,41.25833,15.45000
10/09/2012 16:00:00,24.88333,23.85833,28.15833,16.17500,41.45833,34.89167,39.45000,15.52500
10/09/2012 17:00:00,24.00000,23.71667,28.23333,14.85000,37.63333,34.89167,37.32500,14.59167
10/09/2012 18:00:00,22.64167,23.11667,28.00833,13.80000,35.78333,34.53333,35.63333,13.66667
10/09/2012 19:00:00,21.89167,22.64167,27.74167,12.87500,36.19167,34.60833,36.60833,13.23333
10/09/2012 20:00:00,21.47500,22.36667,27.46667,11.75000,35.50833,34.39167,36.19167,12.62500
10/09/2012 21:00:00,21.13333,22.09167,27.20833,11.17500,34.62500,34.17500,34.57500,12.25000
10/09/2012 22:00:00,20.80000,21.75000,26.98333,10.65000,34.66667,34.05000,34.61667,11.80000
10/09/2012 23:00:00,20.60000,21.73333,26.80833,10.00000,34.43333,33.93333,34.24167,11.33333
10/10/2012 00:00:00,20.39167,21.54167,26.59167,9.47500,34.20000,33.78333,33.90000,10.78333
10/10/2012 01:00:00,20.15833,21.39167,26.44167,9.17500,34.20833,33.74167,33.83333,10.70000
10/10/2012 02:00:00,20.00000,21.17500,26.25000,9.47500,34.13333,33.65833,33.68333,11.06667
10/10/2012 03:00:00,19.87500,21.01667,26.09167,9.65000,34.14167,33.65000,33.81667,10.96667
10/10/2012 04:00:00,19.72500,20.84167,25.95833,9.75000,34.04167,33.56667,33.61667,10.86667
10/10/2012 05:00:00,19.60000,20.70833,25.85000,9.77500,33.99167,33.50000,33.47500,10.88333
10/10/2012 06:00:00,21.89167,23.73333,26.35000,11.22500,34.42500,33.45000,33.94167,11.40833
10/10/2012 07:00:00,21.03333,21.77500,26.51667,12.95000,34.97500,33.45000,34.93333,11.80833
10/10/2012 08:00:00,22.68333,24.24167,26.95000,13.12500,38.35000,33.66667,37.13333,12.06667
10/10/2012 09:00:00,22.13333,23.05000,27.39167,11.97500,43.63333,34.23333,39.25000,10.31667
10/10/2012 10:00:00,21.82500,22.52500,27.58333,11.67500,42.92500,34.37500,38.85833,10.10833
10/10/2012 11:00:00,22.05833,22.47500,27.60833,15.20000,44.20000,34.50833,39.50000,11.03333
10/10/2012 12:00:00,22.71667,22.73333,27.77500,17.65000,47.53333,35.21667,41.58333,11.75833
10/10/2012 13:00:00,22.89167,23.19167,28.00000,17.20000,44.80833,34.80000,41.51667,11.99167
10/10/2012 14:00:00,22.84167,23.30833,28.08333,15.85000,44.30000,34.69167,41.71667,12.00000
10/10/2012 15:00:00,23.00833,23.14167,28.25833,15.65000,44.31667,34.61667,41.39167,12.41667
10/10/2012 16:00:00,22.50833,23.65000,28.51667,14.72500,42.28333,34.46667,40.93333,11.77500
10/10/2012 17:00:00,22.09167,23.56667,28.67500,14.15000,38.93333,34.48333,39.90833,11.27500
10/10/2012 18:00:00,21.70833,23.03333,28.40000,10.50000,38.22500,34.56667,37.28333,9.70000
10/10/2012 19:00:00,21.29167,22.62500,28.15000,9.07500,40.16667,34.83333,38.59167,8.98333
10/10/2012 20:00:00,20.86667,22.25000,27.90833,7.50000,37.90000,34.34167,36.96667,7.88333
10/10/2012 21:00:00,20.45000,21.85833,27.65000,7.15000,35.50833,34.04167,35.57500,7.53333
10/10/2012 22:00:00,19.97500,21.50833,27.33333,6.50000,34.94167,33.98333,35.19167,6.82500
10/10/2012 23:00:00,19.68333,21.26667,27.03333,5.35000,34.60000,33.96667,34.59167,6.43333
10/11/2012 00:00:00,19.50833,21.04167,26.82500,5.05000,34.15833,33.69167,33.91667,6.56667
10/11/2012 01:00:00,19.29167,20.80833,26.60833,5.02500,34.09167,33.56667,33.81667,6.50833
10/11/2012 02:00:00,19.06667,20.60000,26.41667,5.07500,33.95000,33.41667,33.60000,6.47500
10/11/2012 03:00:00,18.89167,20.40833,26.18333,4.80000,33.84167,33.28333,33.50000,6.55000
10/11/2012 04:00:00,18.76667,20.25000,26.00000,4.40000,33.72500,33.19167,33.37500,6.57500
10/11/2012 05:00:00,18.58333,20.05833,25.86667,4.17500,33.58333,33.10000,33.20000,6.32500
10/11/2012 06:00:00,21.91667,24.48333,26.35833,5.32500,33.91667,32.91667,33.55833,6.13333
10/11/2012 07:00:00,21.28333,22.45833,26.67500,8.37500,35.03333,32.90833,35.15833,6.05000
10/11/2012 08:00:00,22.93333,24.49167,27.15000,12.10000,38.71667,33.22500,38.75833,6.88333
10/11/2012 09:00:00,21.73333,22.45000,27.45833,12.77500,42.91667,33.90833,41.79167,7.61667
10/11/2012 10:00:00,22.24167,23.78333,27.70833,12.55000,42.46667,34.04167,41.51667,8.60833
10/11/2012 11:00:00,21.76667,23.05833,27.85000,13.15000,42.84167,34.77500,42.12500,9.65833
10/11/2012 12:00:00,21.72500,23.35000,27.94167,12.85000,45.61667,34.68333,43.20833,10.41667
10/11/2012 13:00:00,22.13333,23.86667,28.25833,14.07500,43.21667,34.32500,42.20000,11.25833
10/11/2012 14:00:00,22.05000,23.22500,28.30000,14.52500,44.73333,34.43333,43.30000,12.20000
10/11/2012 15:00:00,22.14167,23.44167,28.29167,14.57500,44.01667,34.25000,42.51667,12.46667
10/11/2012 16:00:00,22.26667,23.60000,28.40000,14.05000,40.52500,34.36667,40.55833,12.81667
10/11/2012 17:00:00,22.50000,22.88333,28.30833,14.15000,37.98333,34.39167,38.60833,13.57500
10/11/2012 18:00:00,21.70833,22.60000,28.13333,13.35000,35.30000,34.15000,36.37500,12.85000
10/11/2012 19:00:00,21.19167,22.32500,27.98333,13.07500,35.20833,34.21667,37.02500,12.81667
10/11/2012 20:00:00,20.85833,22.10000,27.79167,12.82500,35.16667,34.06667,36.42500,12.19167
10/11/2012 21:00:00,20.64167,21.85833,27.62500,12.22500,34.28333,33.91667,34.61667,11.29167
10/11/2012 22:00:00,20.44167,21.71667,27.47500,13.32500,34.41667,33.79167,34.89167,10.46667
10/11/2012 23:00:00,20.28333,21.62500,27.32500,9.90000,34.26667,33.80833,34.50833,10.27500
10/12/2012 00:00:00,20.03333,21.40833,27.12500,9.80000,34.09167,33.70000,34.00833,9.46667
10/12/2012 01:00:00,19.84167,21.20833,26.95833,8.32500,34.09167,33.65833,34.03333,9.13333
10/12/2012 02:00:00,19.61667,21.05833,26.82500,7.90000,33.99167,33.62500,33.94167,8.72500
10/12/2012 03:00:00,19.41667,20.80833,26.62500,7.40000,33.95000,33.57500,33.79167,8.58333
10/12/2012 04:00:00,19.26667,20.66667,26.44167,6.85000,34.01667,33.58333,33.87500,7.56667
10/12/2012 05:00:00,19.09167,20.48333,26.29167,6.55000,33.75000,33.44167,33.63333,6.50000
10/12/2012 06:00:00,21.91667,24.12500,26.67500,7.35000,34.08333,33.34167,33.88333,5.85000
10/12/2012 07:00:00,21.20833,22.59167,26.90000,10.17500,34.42500,33.07500,34.37500,5.28333
10/12/2012 08:00:00,22.87500,24.48333,27.43333,13.42500,39.05000,33.44167,36.55833,5.55833
10/12/2012 09:00:00,22.15000,22.50000,27.59167,17.20000,43.15833,34.20833,40.19167,6.00833
10/12/2012 10:00:00,22.35833,22.46667,27.64167,20.32500,42.44167,34.05833,39.72500,6.80000
10/12/2012 11:00:00,22.70000,22.57500,27.75000,22.65000,42.97500,34.71667,40.95000,7.50833
10/12/2012 12:00:00,23.29167,22.77500,27.85000,23.57500,46.52500,34.84167,43.07500,8.36667
10/12/2012 13:00:00,24.31667,23.37500,28.09167,24.55000,44.87500,34.50000,42.53333,8.99167
10/12/2012 14:00:00,25.39167,23.94167,28.44167,24.15000,43.64167,34.63333,41.42500,9.36667
10/12/2012 15:00:00,26.25000,24.52500,28.84167,23.27500,43.74167,34.70000,42.32500,9.70833
10/12/2012 16:00:00,26.62500,24.80833,29.05833,20.15000,41.63333,34.63333,40.19167,10.48333
10/12/2012 17:00:00,26.71667,25.17500,29.37500,15.30000,37.58333,34.32500,36.92500,10.43333
10/12/2012 18:00:00,25.12500,24.89167,29.57500,11.15000,35.20000,33.92500,34.59167,9.20000
10/12/2012 19:00:00,23.35000,24.05833,29.36667,9.40000,36.60000,34.17500,35.56667,8.38333
10/12/2012 20:00:00,22.51667,23.50000,29.04167,8.15000,37.76667,34.30833,36.48333,7.84167
10/12/2012 21:00:00,21.95833,23.06667,28.65833,7.50000,38.13333,34.36667,37.61667,7.51667
10/12/2012 22:00:00,21.50000,22.68333,28.36667,6.20000,35.52500,33.89167,35.67500,6.94167
10/12/2012 23:00:00,21.04167,22.35833,28.06667,5.25000,34.39167,33.70833,34.42500,6.28333
10/13/2012 00:00:00,20.63333,21.99167,27.74167,4.47500,34.02500,33.45000,33.84167,5.88333
10/13/2012 01:00:00,20.26667,21.66667,27.44167,3.75000,33.75833,33.29167,33.61667,5.10833
10/13/2012 02:00:00,19.90833,21.35833,27.07500,2.77500,33.54167,33.18333,33.38333,3.95000
10/13/2012 03:00:00,19.57500,21.05000,26.78333,2.02500,33.57500,33.01667,33.39167,3.46667
10/13/2012 04:00:00,19.28333,20.70833,26.46667,1.52500,33.30000,32.85833,33.10833,3.17500
10/13/2012 05:00:00,18.99167,20.45833,26.18333,1.22500,33.17500,32.71667,33.04167,2.74167
10/13/2012 06:00:00,18.89167,20.25000,25.95000,1.07500,33.04167,32.57500,32.76667,2.75833
