@relation dodgers

@attribute Date numeric
@attribute Time numeric
@attribute Reading numeric
@attribute TimeOfDay numeric

@data
3,4380,26,2
3,1140,29,2
3,1440,19,2
3,1740,31,2
3,2040,34,2
3,2340,25,2
3,2640,35,2
3,2940,38,2
3,3240,20,2
3,3540,28,2
3,3840,32,2
3,4140,28,2
3,4440,27,2
3,1200,25,2
3,1500,26,2
3,1800,25,2
3,2100,18,2
3,2400,17,2
3,2700,23,2
3,3000,25,2
3,3300,25,2
3,3600,17,2
3,3900,13,2
3,4200,22,2
3,4500,16,2
3,1260,30,2
3,1560,22,2
3,1860,26,2
3,2160,23,2
3,2460,41,2
3,2760,36,2
3,3060,30,2
3,3360,57,2
3,3660,33,2
3,3960,34,2
3,4260,42,2
3,4560,55,2
3,1320,43,2
3,1620,50,2
3,1920,43,2
3,2220,59,2
3,2520,49,2
3,2820,50,2
3,3120,59,2
3,3420,46,2
3,3720,48,2
3,4020,55,2
3,4320,51,2
3,4620,51,2
3,1380,52,2
3,1680,49,2
3,1980,30,2
3,2280,21,2
3,2580,17,2
3,2880,19,2
3,3180,18,2
3,3480,18,2
3,3780,12,2
3,4080,14,2
3,4380,9,2
3,4680,13,2
5,0,16,0
5,300,15,0
5,600,13,0
5,900,14,0
5,1200,8,0
5,1500,16,0
5,1800,14,0
5,2100,9,0
5,2400,9,0
5,2700,8,0
5,3000,9,0
5,3300,9,0
5,60,10,0
5,360,14,0
5,660,8,0
5,960,6,0
5,1260,8,0
5,1560,13,0
5,1860,5,0
5,2160,4,0
5,2460,10,0
5,2760,8,0
5,3060,9,0
5,3360,6,0
5,120,11,0
5,420,7,0
5,720,12,0
5,1020,5,0
5,1320,11,0
5,1620,3,0
5,1920,8,0
5,2220,2,0
5,2520,7,0
5,2820,2,0
5,3120,7,0
5,3420,6,0
5,180,6,0
5,480,6,0
5,780,1,0
5,1080,3,0
5,1380,6,0
5,1680,3,0
5,1980,6,0
5,2280,3,0
5,2580,0,0
5,2880,8,0
5,3180,6,0
5,3480,7,0
5,240,5,0
5,540,2,0
5,840,1,0
5,1140,2,0
5,1440,2,0
5,1740,2,0
5,2040,4,0
5,2340,1,0
5,2640,7,0
5,2940,1,0
5,3240,6,0
5,3540,4,0
5,300,4,0
5,600,3,0
5,900,3,0
5,1200,4,0
5,1500,8,0
5,1800,3,0
5,2100,4,0
5,2400,4,0
5,2700,4,0
5,3000,3,0
5,3300,3,0
5,3600,3,0
5,360,5,0
5,660,8,0
5,960,6,0
5,1260,7,0
5,1560,4,0
5,1860,8,0
5,2160,6,0
5,2460,9,0
5,2760,5,0
5,3060,7,0
5,3360,6,0
5,3660,15,0
5,420,6,0
5,720,4,0
5,1020,9,0
5,1320,6,0
5,1620,17,0
5,1920,9,0
5,2220,10,0
5,2520,9,0
5,2820,7,0
5,3120,17,0
5,3420,9,0
5,3720,8,0
5,480,9,0
5,780,16,0
5,1080,17,0
5,1380,9,0
5,1680,8,0
5,1980,15,0
5,2280,15,0
5,2580,11,0
5,2880,18,0
5,3180,15,0
5,3480,28,0
5,3780,19,0
5,540,15,1
5,840,18,1
5,1140,19,1
5,1440,24,1
5,1740,14,1
5,2040,22,1
5,2340,13,1
5,2640,20,1
5,2940,30,1
5,3240,24,1
5,3540,28,1
5,3840,20,1
5,600,34,1
5,900,24,1
5,1200,28,1
5,1500,23,1
5,1800,25,1
5,2100,25,1
5,2400,26,1
5,2700,22,1
5,3000,29,1
5,3300,22,1
5,3600,20,1
5,3900,25,1
5,660,24,1
5,960,27,1
5,1260,24,1
5,1560,20,1
5,1860,20,1
5,2160,26,1
5,2460,27,1
5,2760,16,1
5,3060,22,1
5,3360,26,1
5,3660,33,1
5,3960,19,1
5,720,19,0
5,1020,24,0
5,1320,21,0
5,1620,34,0
5,1920,11,0
5,2220,37,0
5,2520,22,0
5,2820,27,0
5,3120,28,0
5,3420,25,0
5,3720,20,0
5,4020,30,0
5,780,27,1
5,1080,25,1
5,1380,30,1
5,1680,35,1
5,1980,44,1
5,2280,20,1
5,2580,37,1
5,2880,28,1
5,3180,19,1
5,3480,30,1
5,3780,37,1
5,4080,33,1
5,840,41,1
5,1140,32,1
5,1440,37,1
5,1740,30,1
5,2040,27,1
5,2340,17,1
5,2640,38,1
5,2940,33,1
5,3240,33,1
5,3540,26,1
5,3840,20,1
5,4140,32,1
5,900,32,1
5,1200,36,1
5,1500,30,1
5,1800,33,1
5,2100,37,1
5,2400,34,1
5,2700,61,1
5,3000,48,1
5,3300,52,1
5,3600,58,1
5,3900,55,1
5,4200,57,1
5,960,59,1
5,1260,57,1
5,1560,46,1
5,1860,53,1
5,2160,51,1
5,2460,57,1
5,2760,47,1
5,3060,54,1
5,3360,47,1
5,3660,50,1
5,3960,49,1
5,4260,49,1
5,1020,48,2
5,1320,44,2
5,1620,47,2
5,1920,32,2
5,2220,31,2
5,2520,22,2
5,2820,20,2
5,3120,31,2
5,3420,26,2
5,3720,19,2
5,4020,27,2
5,4320,26,2
5,1080,30,2
5,1380,16,2
5,1680,28,2
5,1980,20,2
5,2280,34,2
5,2580,25,2
5,2880,26,2
5,3180,16,2
5,3480,22,2
5,3780,20,2
5,4080,19,2
5,4380,25,2
5,1140,25,2
5,1440,20,2
5,1740,28,2
5,2040,22,2
5,2340,20,2
5,2640,19,2
5,2940,18,2
5,3240,13,2
5,3540,21,2
5,3840,16,2
5,4140,14,2
5,4440,17,2
5,1200,26,2
5,1500,15,2
5,1800,10,2
5,2100,24,2
5,2400,15,2
5,2700,10,2
5,3000,13,2
5,3300,14,2
5,3600,7,2
5,3900,12,2
5,4200,17,2
5,4500,17,2
5,1260,11,2
5,1560,13,2
5,1860,13,2
5,2160,10,2
5,2460,18,2
5,2760,15,2
5,3060,21,2
5,3360,22,2
5,3660,27,2
5,3960,12,2
5,4260,14,2
5,4560,13,2
5,1320,15,2
5,1620,3,2
5,1920,8,2
5,2220,17,2
5,2520,15,2
5,2820,8,2
5,3120,12,2
5,3420,9,2
5,3720,9,2
5,4020,13,2
5,4320,5,2
5,4620,10,2
5,1380,10,2
5,1680,11,2
5,1980,12,2
5,2280,11,2
5,2580,6,2
5,2880,3,2
5,3180,11,2
5,3480,9,2
5,3780,2,2
5,4080,6,2
5,4380,6,2
5,4680,3,2
1,0,4,0
1,300,6,0
1,600,8,0
1,900,4,0
1,1200,2,0
1,1500,4,0
1,1800,1,0
1,2100,10,0
1,2400,5,0
1,2700,2,0
1,3000,1,0
1,3300,3,0
1,60,3,0
1,360,3,0
1,660,1,0
1,960,1,0
1,1260,2,0
1,1560,5,0
1,1860,0,0
1,2160,2,0
1,2460,4,0
1,2760,5,0
1,3060,4,0
1,3360,1,0
1,120,3,0
1,420,1,0
1,720,3,0
1,1020,5,0
1,1320,2,0
1,1620,0,0
1,1920,1,0
1,2220,3,0
1,2520,3,0
1,2820,2,0
1,3120,0,0
1,3420,8,0
1,180,0,0
1,480,1,0
1,780,3,0
1,1080,4,0
1,1380,1,0
1,1680,2,0
1,1980,3,0
1,2280,2,0
1,2580,2,0
1,2880,2,0
1,3180,1,0
1,3480,1,0
1,240,2,0
1,540,2,0
1,840,3,0
1,1140,2,0
1,1440,1,0
1,1740,6,0
1,2040,4,0
1,2340,2,0
1,2640,7,0
1,2940,2,0
1,3240,3,0
1,3540,5,0
1,300,5,0
1,600,3,0
1,900,4,0
1,1200,2,0
1,1500,8,0
1,1800,6,0
1,2100,5,0
1,2400,15,0
1,2700,6,0
1,3000,7,0
1,3300,9,0
1,3600,10,0
1,360,12,0
1,660,11,0
1,960,8,0
1,1260,12,0
1,1560,18,0
1,1860,12,0
1,2160,28,0
1,2460,17,0
1,2760,23,0
1,3060,29,0
1,3360,30,0
1,3660,20,0
1,420,16,0
1,720,31,0
1,1020,37,0
1,1320,43,0
1,1620,40,0
1,1920,25,0
1,2220,25,0
1,2520,25,0
1,2820,28,0
1,3120,37,0
1,3420,30,0
1,3720,40,0
1,480,44,0
1,780,35,0
1,1080,28,0
1,1380,37,0
1,1680,29,0
1,1980,35,0
1,2280,43,0
1,2580,43,0
1,2880,36,0
1,3180,34,0
1,3480,38,0
1,3780,37,0
1,540,32,1
1,840,32,1
1,1140,37,1
1,1440,36,1
1,1740,34,1
1,2040,43,1
1,2340,21,1
1,2640,35,1
1,2940,28,1
1,3240,30,1
1,3540,26,1
1,3840,26,1
1,600,35,1
1,900,29,1
1,1200,31,1
1,1500,23,1
1,1800,20,1
1,2100,21,1
1,2400,24,1
1,2700,22,1
1,3000,32,1
1,3300,4,1
1,3600,20,1
1,3900,20,1
1,660,23,1
1,960,20,1
1,1260,20,1
1,1560,25,1
1,1860,15,1
1,2160,23,1
1,2460,28,1
1,2760,30,1
1,3060,22,1
1,3360,16,1
1,3660,25,1
1,3960,36,1
1,720,37,0
1,1020,26,0
1,1320,24,0
1,1620,29,0
1,1920,23,0
1,2220,24,0
1,2520,27,0
1,2820,21,0
1,3120,21,0
1,3420,30,0
1,3720,31,0
1,4020,24,0
1,780,24,1
1,1080,31,1
1,1380,27,1
1,1680,19,1
1,1980,19,1
1,2280,31,1
1,2580,-1,1
1,2880,25,1
1,3180,29,1
1,3480,40,1
1,3780,20,1
1,4080,34,1
1,840,34,1
1,1140,22,1
1,1440,28,1
1,1740,29,1
1,2040,31,1
1,2340,26,1
1,2640,31,1
1,2940,26,1
1,3240,40,1
1,3540,37,1
1,3840,43,1
1,4140,40,1
1,900,29,1
1,1200,30,1
1,1500,43,1
1,1800,35,1
1,2100,26,1
1,2400,34,1
1,2700,42,1
1,3000,44,1
1,3300,41,1
1,3600,32,1
1,3900,31,1
1,4200,40,1
1,960,22,1
1,1260,30,1
1,1560,31,1
1,1860,36,1
1,2160,27,1
1,2460,39,1
1,2760,28,1
1,3060,36,1
1,3360,19,1
1,3660,31,1
1,3960,37,1
1,4260,38,1
1,1020,23,2
1,1320,33,2
1,1620,35,2
1,1920,36,2
1,2220,35,2
1,2520,40,2
1,2820,35,2
1,3120,33,2
1,3420,27,2
1,3720,23,2
1,4020,31,2
1,4320,30,2
1,1080,22,2
1,1380,26,2
1,1680,41,2
1,1980,22,2
1,2280,27,2
1,2580,23,2
1,2880,26,2
1,3180,27,2
1,3480,29,2
1,3780,35,2
1,4080,21,2
1,4380,29,2
1,1140,25,2
1,1440,22,2
1,1740,29,2
1,2040,21,2
1,2340,24,2
1,2640,26,2
1,2940,24,2
1,3240,20,2
1,3540,16,2
1,3840,19,2
1,4140,15,2
1,4440,16,2
1,1200,13,2
1,1500,20,2
1,1800,9,2
1,2100,23,2
1,2400,16,2
1,2700,14,2
1,3000,20,2
1,3300,14,2
1,3600,19,2
1,3900,15,2
1,4200,16,2
1,4500,14,2
1,1260,11,2
1,1560,18,2
1,1860,19,2
1,2160,19,2
1,2460,17,2
1,2760,12,2
1,3060,14,2
1,3360,28,2
1,3660,10,2
1,3960,9,2
1,4260,20,2
1,4560,15,2
1,1320,9,2
1,1620,12,2
1,1920,14,2
1,2220,14,2
1,2520,10,2
1,2820,12,2
1,3120,9,2
1,3420,13,2
1,3720,10,2
1,4020,8,2
1,4320,13,2
1,4620,11,2
1,1380,6,2
1,1680,9,2
1,1980,15,2
1,2280,6,2
1,2580,3,2
1,2880,11,2
1,3180,7,2
1,3480,7,2
1,3780,4,2
1,4080,2,2
1,4380,4,2
1,4680,4,2
3,0,6,0
3,300,5,0
3,600,8,0
3,900,5,0
3,1200,4,0
3,1500,7,0
3,1800,4,0
3,2100,4,0
3,2400,7,0
3,2700,1,0
3,3000,1,0
3,3300,2,0
3,60,6,0
3,360,2,0
3,660,3,0
3,960,2,0
3,1260,2,0
3,1560,4,0
3,1860,2,0
3,2160,1,0
3,2460,5,0
3,2760,2,0
3,3060,2,0
3,3360,1,0
3,120,1,0
3,420,3,0
3,720,2,0
3,1020,1,0
3,1320,1,0
3,1620,0,0
3,1920,3,0
3,2220,2,0
3,2520,2,0
3,2820,2,0
3,3120,1,0
3,3420,1,0
3,180,2,0
3,480,1,0
3,780,3,0
3,1080,1,0
3,1380,2,0
3,1680,1,0
3,1980,1,0
3,2280,2,0
3,2580,1,0
3,2880,0,0
3,3180,2,0
3,3480,1,0
3,240,1,0
3,540,3,0
3,840,7,0
3,1140,0,0
3,1440,2,0
3,1740,1,0
3,2040,0,0
3,2340,4,0
3,2640,5,0
3,2940,4,0
3,3240,3,0
3,3540,6,0
3,300,5,0
3,600,3,0
3,900,4,0
3,1200,4,0
3,1500,7,0
3,1800,4,0
3,2100,8,0
3,2400,11,0
3,2700,8,0
3,3000,15,0
3,3300,11,0
3,3600,14,0
3,360,11,0
3,660,24,0
3,960,15,0
3,1260,14,0
3,1560,16,0
3,1860,19,0
3,2160,31,0
3,2460,24,0
3,2760,31,0
3,3060,28,0
3,3360,23,0
3,3660,24,0
3,420,28,0
3,720,36,0
3,1020,40,0
3,1320,49,0
3,1620,32,0
3,1920,33,0
3,2220,36,0
3,2520,32,0
3,2820,32,0
3,3120,36,0
3,3420,29,0
3,3720,35,0
3,480,29,0
3,780,27,0
3,1080,32,0
3,1380,26,0
3,1680,31,0
3,1980,29,0
3,2280,28,0
3,2580,34,0
3,2880,38,0
3,3180,57,0
3,3480,33,0
3,3780,40,0
3,540,43,1
3,840,28,1
3,1140,34,1
3,1440,29,1
3,1740,29,1
3,2040,33,1
3,2340,32,1
3,2640,37,1
3,2940,25,1
3,3240,16,1
3,3540,28,1
3,3840,39,1
3,600,36,1
3,900,35,1
3,1200,32,1
3,1500,33,1
3,1800,27,1
3,2100,32,1
3,2400,28,1
3,2700,30,1
3,3000,34,1
3,3300,26,1
3,3600,28,1
3,3900,27,1
3,660,20,1
3,960,18,1
3,1260,33,1
3,1560,35,1
3,1860,22,1
3,2160,26,1
3,2460,24,1
3,2760,22,1
3,3060,34,1
3,3360,36,1
3,3660,24,1
3,3960,26,1
3,720,27,0
3,1020,19,0
3,1320,20,0
3,1620,15,0
3,1920,19,0
3,2220,30,0
3,2520,31,0
3,2820,30,0
3,3120,34,0
3,3420,37,0
3,3720,31,0
3,4020,37,0
3,780,22,1
3,1080,30,1
3,1380,19,1
3,1680,30,1
3,1980,12,1
3,2280,25,1
3,2580,32,1
3,2880,39,1
3,3180,26,1
3,3480,25,1
3,3780,25,1
3,4080,31,1
3,840,29,1
3,1140,32,1
3,1440,40,1
3,1740,30,1
3,2040,31,1
3,2340,28,1
3,2640,20,1
3,2940,48,1
3,3240,47,1
3,3540,38,1
3,3840,33,1
3,4140,34,1
3,900,37,1
3,1200,29,1
3,1500,55,1
3,1800,50,1
3,2100,41,1
3,2400,48,1
3,2700,40,1
3,3000,33,1
3,3300,36,1
3,3600,47,1
3,3900,49,1
3,4200,43,1
3,960,47,1
3,1260,43,1
3,1560,51,1
3,1860,38,1
3,2160,43,1
3,2460,45,1
3,2760,44,1
3,3060,39,1
3,3360,37,1
3,3660,33,1
3,3960,25,1
3,4260,38,1
3,1020,39,2
3,1320,37,2
3,1620,27,2
3,1920,29,2
3,2220,29,2
3,2520,32,2
3,2820,34,2
3,3120,28,2
3,3420,25,2
3,3720,24,2
3,4020,30,2
3,4320,18,2
3,1080,26,2
3,1380,29,2
3,1680,32,2
3,1980,27,2
3,2280,20,2
3,2580,25,2
3,2880,22,2
3,3180,29,2
3,3480,31,2
3,3780,34,2
3,4080,20,2
3,4380,34,2
3,1140,12,2
3,1440,23,2
3,1740,25,2
3,2040,24,2
3,2340,19,2
3,2640,28,2
3,2940,18,2
3,3240,19,2
3,3540,26,2
3,3840,27,2
3,4140,22,2
3,4440,33,2
3,1200,22,2
3,1500,19,2
3,1800,20,2
3,2100,14,2
3,2400,14,2
3,2700,28,2
3,3000,12,2
3,3300,17,2
3,3600,13,2
3,3900,24,2
3,4200,11,2
3,4500,22,2
3,1260,23,2
3,1560,18,2
3,1860,23,2
3,2160,24,2
3,2460,18,2
3,2760,15,2
3,3060,20,2
3,3360,11,2
3,3660,15,2
3,3960,16,2
3,4260,11,2
3,4560,10,2
3,1320,17,2
3,1620,13,2
3,1920,13,2
3,2220,18,2
3,2520,18,2
3,2820,13,2
3,3120,10,2
3,3420,12,2
3,3720,17,2
3,4020,8,2
3,4320,6,2
3,4620,7,2
3,1380,8,2
3,1680,12,2
3,1980,3,2
3,2280,3,2
3,2580,10,2
3,2880,7,2
3,3180,5,2
3,3480,6,2
3,3780,9,2
3,4080,5,2
3,4380,2,2
3,4680,8,2
6,0,9,0
6,300,9,0
6,600,11,0
6,900,12,0
6,1200,1,0
6,1500,3,0
6,1800,6,0
6,2100,5,0
6,2400,5,0
6,2700,1,0
6,3000,5,0
6,3300,4,0
6,60,7,0
6,360,2,0
6,660,1,0
6,960,6,0
6,1260,3,0
6,1560,1,0
6,1860,1,0
6,2160,1,0
6,2460,4,0
6,2760,3,0
6,3060,1,0
6,3360,0,0
6,120,2,0
6,420,3,0
6,720,9,0
6,1020,1,0
6,1320,3,0
6,1620,3,0
6,1920,3,0
6,2220,3,0
6,2520,1,0
6,2820,0,0
6,3120,3,0
6,3420,1,0
6,180,0,0
6,480,2,0
6,780,1,0
6,1080,3,0
6,1380,2,0
6,1680,2,0
6,1980,3,0
6,2280,0,0
6,2580,2,0
6,2880,0,0
6,3180,2,0
6,3480,1,0
6,240,1,0
6,540,0,0
6,840,1,0
6,1140,5,0
6,1440,2,0
6,1740,5,0
6,2040,4,0
6,2340,1,0
6,2640,8,0
6,2940,7,0
6,3240,4,0
6,3540,7,0
6,300,3,0
6,600,5,0
6,900,6,0
6,1200,5,0
6,1500,6,0
6,1800,7,0
6,2100,11,0
6,2400,12,0
6,2700,13,0
6,3000,16,0
6,3300,6,0
6,3600,14,0
6,360,13,0
6,660,18,0
6,960,19,0
6,1260,15,0
6,1560,16,0
6,1860,17,0
6,2160,24,0
6,2460,27,0
6,2760,30,0
6,3060,27,0
6,3360,20,0
6,3660,27,0
6,420,29,0
6,720,33,0
6,1020,46,0
6,1320,41,0
6,1620,40,0
6,1920,40,0
6,2220,30,0
6,2520,30,0
6,2820,30,0
6,3120,42,0
6,3420,37,0
6,3720,37,0
6,480,38,0
6,780,31,0
6,1080,31,0
6,1380,28,0
6,1680,37,0
6,1980,38,0
6,2280,40,0
6,2580,34,0
6,2880,50,0
6,3180,31,0
6,3480,43,0
6,3780,32,0
6,540,29,1
6,840,39,1
6,1140,35,1
6,1440,25,1
6,1740,34,1
6,2040,43,1
6,2340,30,1
6,2640,28,1
6,2940,38,1
6,3240,31,1
6,3540,37,1
6,3840,29,1
6,600,31,1
6,900,25,1
6,1200,33,1
6,1500,25,1
6,1800,24,1
6,2100,24,1
6,2400,29,1
6,2700,25,1
6,3000,30,1
6,3300,30,1
6,3600,21,1
6,3900,27,1
6,660,28,1
6,960,21,1
6,1260,17,1
6,1560,27,1
6,1860,27,1
6,2160,29,1
6,2460,26,1
6,2760,18,1
6,3060,27,1
6,3360,39,1
6,3660,38,1
6,3960,20,1
6,720,23,0
6,1020,27,0
6,1320,21,0
6,1620,25,0
6,1920,24,0
6,2220,22,0
6,2520,32,0
6,2820,34,0
6,3120,30,0
6,3420,28,0
6,3720,29,0
6,4020,27,0
6,780,29,1
6,1080,30,1
6,1380,29,1
6,1680,35,1
6,1980,24,1
6,2280,20,1
6,2580,28,1
6,2880,17,1
6,3180,41,1
6,3480,35,1
6,3780,18,1
6,4080,32,1
6,840,23,1
6,1140,20,1
6,1440,24,1
6,1740,36,1
6,2040,32,1
6,2340,32,1
6,2640,33,1
6,2940,26,1
6,3240,41,1
6,3540,33,1
6,3840,32,1
6,4140,23,1
6,900,38,1
6,1200,36,1
6,1500,32,1
6,1800,32,1
6,2100,39,1
6,2400,47,1
6,2700,46,1
6,3000,43,1
6,3300,51,1
6,3600,46,1
6,3900,40,1
6,4200,34,1
6,960,44,1
6,1260,45,1
6,1560,34,1
6,1860,40,1
6,2160,30,1
6,2460,25,1
6,2760,33,1
6,3060,37,1
6,3360,42,1
6,3660,37,1
6,3960,41,1
6,4260,34,1
6,1020,30,2
6,1320,32,2
6,1620,43,2
6,1920,47,2
6,2220,45,2
6,2520,34,2
6,2820,32,2
6,3120,39,2
6,3420,36,2
6,3720,38,2
6,4020,31,2
6,4320,27,2
6,1080,34,2
6,1380,26,2
6,1680,21,2
6,1980,26,2
6,2280,34,2
6,2580,32,2
6,2880,23,2
6,3180,30,2
6,3480,28,2
6,3780,29,2
6,4080,27,2
6,4380,34,2
6,1140,15,2
6,1440,25,2
6,1740,24,2
6,2040,28,2
6,2340,30,2
6,2640,23,2
6,2940,27,2
6,3240,27,2
6,3540,27,2
6,3840,23,2
6,4140,18,2
6,4440,23,2
6,1200,15,2
6,1500,19,2
6,1800,24,2
6,2100,16,2
6,2400,19,2
6,2700,24,2
6,3000,16,2
6,3300,10,2
6,3600,13,2
6,3900,13,2
6,4200,15,2
6,4500,21,2
6,1260,19,2
6,1560,25,2
6,1860,21,2
6,2160,20,2
6,2460,29,2
6,2760,19,2
6,3060,17,2
6,3360,19,2
6,3660,15,2
6,3960,13,2
6,4260,18,2
6,4560,13,2
6,1320,19,2
6,1620,16,2
6,1920,16,2
6,2220,9,2
6,2520,16,2
6,2820,13,2
6,3120,11,2
6,3420,8,2
6,3720,15,2
6,4020,15,2
6,4320,9,2
6,4620,15,2
6,1380,12,2
6,1680,11,2
6,1980,14,2
6,2280,10,2
6,2580,8,2
6,2880,2,2
6,3180,8,2
6,3480,10,2
6,3780,3,2
6,4080,7,2
6,4380,8,2
6,4680,9,2
2,0,8,0
2,300,3,0
2,600,11,0
2,900,7,0
2,1200,9,0
2,1500,7,0
2,1800,7,0
2,2100,1,0
2,2400,4,0
2,2700,3,0
2,3000,8,0
2,3300,0,0
2,60,2,0
2,360,1,0
2,660,5,0
2,960,5,0
2,1260,3,0
2,1560,2,0
2,1860,4,0
2,2160,6,0
2,2460,5,0
2,2760,4,0
2,3060,4,0
2,3360,6,0
2,120,3,0
2,420,3,0
2,720,4,0
2,1020,2,0
2,1320,3,0
2,1620,2,0
2,1920,1,0
2,2220,2,0
2,2520,7,0
2,2820,6,0
2,3120,6,0
2,3420,6,0
2,180,5,0
2,480,6,0
2,780,0,0
2,1080,2,0
2,1380,3,0
2,1680,2,0
2,1980,8,0
2,2280,8,0
2,2580,1,0
2,2880,3,0
2,3180,1,0
2,3480,3,0
2,240,2,0
2,540,1,0
2,840,2,0
2,1140,1,0
2,1440,1,0
2,1740,0,0
2,2040,5,0
2,2340,2,0
2,2640,5,0
2,2940,6,0
2,3240,2,0
2,3540,2,0
2,300,4,0
2,600,7,0
2,900,7,0
2,1200,1,0
2,1500,8,0
2,1800,5,0
2,2100,5,0
2,2400,10,0
2,2700,10,0
2,3000,6,0
2,3300,14,0
2,3600,5,0
2,360,10,0
2,660,12,0
2,960,23,0
2,1260,17,0
2,1560,23,0
2,1860,18,0
2,2160,22,0
2,2460,23,0
2,2760,30,0
2,3060,30,0
2,3360,32,0
2,3660,33,0
2,420,28,0
2,720,47,0
2,1020,35,0
2,1320,34,0
2,1620,43,0
2,1920,39,0
2,2220,34,0
2,2520,26,0
2,2820,38,0
2,3120,48,0
2,3420,29,0
2,3720,46,0
2,480,31,0
2,780,34,0
2,1080,34,0
2,1380,32,0
2,1680,36,0
2,1980,28,0
2,2280,33,0
2,2580,35,0
2,2880,39,0
2,3180,60,0
2,3480,-1,0
2,3780,-1,0
2,540,-1,1
2,840,-1,1
2,1140,-1,1
2,1440,-1,1
2,1740,-1,1
2,2040,-1,1
2,2340,-1,1
2,2640,42,1
2,2940,34,1
2,3240,29,1
2,3540,35,1
2,3840,33,1
2,600,35,1
2,900,26,1
2,1200,32,1
2,1500,23,1
2,1800,25,1
2,2100,24,1
2,2400,20,1
2,2700,24,1
2,3000,24,1
2,3300,32,1
2,3600,24,1
2,3900,32,1
2,660,32,1
2,960,18,1
2,1260,26,1
2,1560,31,1
2,1860,29,1
2,2160,23,1
2,2460,29,1
2,2760,33,1
2,3060,38,1
2,3360,29,1
2,3660,29,1
2,3960,28,1
2,720,32,0
2,1020,30,0
2,1320,29,0
2,1620,24,0
2,1920,26,0
2,2220,31,0
2,2520,29,0
2,2820,30,0
2,3120,33,0
2,3420,32,0
2,3720,29,0
2,4020,30,0
2,780,25,1
2,1080,20,1
2,1380,34,1
2,1680,28,1
2,1980,29,1
2,2280,33,1
2,2580,19,1
2,2880,34,1
2,3180,33,1
2,3480,28,1
2,3780,30,1
2,4080,24,1
2,840,28,1
2,1140,22,1
2,1440,27,1
2,1740,30,1
2,2040,29,1
2,2340,25,1
2,2640,39,1
2,2940,39,1
2,3240,39,1
2,3540,37,1
2,3840,39,1
2,4140,34,1
2,900,33,1
2,1200,32,1
2,1500,40,1
2,1800,31,1
2,2100,35,1
2,2400,50,1
2,2700,48,1
2,3000,37,1
2,3300,39,1
2,3600,36,1
2,3900,37,1
2,4200,32,1
2,960,38,1
2,1260,26,1
2,1560,29,1
2,1860,31,1
2,2160,43,1
2,2460,28,1
2,2760,26,1
2,3060,38,1
2,3360,34,1
2,3660,37,1
2,3960,40,1
2,4260,27,1
2,1020,33,2
2,1320,42,2
2,1620,40,2
2,1920,39,2
2,2220,37,2
2,2520,29,2
2,2820,30,2
2,3120,33,2
2,3420,32,2
2,3720,46,2
2,4020,26,2
2,4320,31,2
2,1080,32,2
2,1380,23,2
2,1680,33,2
2,1980,40,2
2,2280,25,2
2,2580,24,2
2,2880,38,2
2,3180,36,2
2,3480,40,2
2,3780,27,2
2,4080,20,2
2,4380,32,2
2,1140,27,2
2,1440,25,2
2,1740,22,2
2,2040,25,2
2,2340,20,2
2,2640,32,2
2,2940,35,2
2,3240,22,2
2,3540,23,2
2,3840,23,2
2,4140,33,2
2,4440,18,2
2,1200,20,2
2,1500,18,2
2,1800,31,2
2,2100,17,2
2,2400,18,2
2,2700,13,2
2,3000,15,2
2,3300,19,2
2,3600,21,2
2,3900,16,2
2,4200,28,2
2,4500,19,2
2,1260,19,2
2,1560,35,2
2,1860,28,2
2,2160,19,2
2,2460,18,2
2,2760,25,2
2,3060,22,2
2,3360,16,2
2,3660,18,2
2,3960,14,2
2,4260,16,2
2,4560,11,2
2,1320,10,2
2,1620,9,2
2,1920,18,2
2,2220,11,2
2,2520,16,2
2,2820,16,2
2,3120,11,2
2,3420,15,2
2,3720,9,2
2,4020,15,2
2,4320,15,2
2,4620,12,2
2,1380,17,2
2,1680,11,2
2,1980,8,2
2,2280,10,2
2,2580,11,2
2,2880,10,2
2,3180,6,2
2,3480,5,2
2,3780,5,2
2,4080,9,2
2,4380,4,2
2,4680,3,2
4,0,8,0
4,300,5,0
4,600,4,0
4,900,6,0
4,1200,7,0
4,1500,4,0
4,1800,5,0
4,2100,3,0
4,2400,3,0
4,2700,2,0
4,3000,1,0
4,3300,5,0
4,60,6,0
4,360,2,0
4,660,5,0
4,960,1,0
4,1260,5,0
4,1560,1,0
4,1860,3,0
4,2160,1,0
4,2460,2,0
4,2760,4,0
4,3060,4,0
4,3360,4,0
4,120,8,0
4,420,4,0
4,720,1,0
4,1020,6,0
4,1320,5,0
4,1620,0,0
4,1920,2,0
4,2220,1,0
4,2520,3,0
4,2820,1,0
4,3120,1,0
4,3420,0,0
4,180,1,0
4,480,1,0
4,780,1,0
4,1080,2,0
4,1380,0,0
4,1680,1,0
4,1980,2,0
4,2280,5,0
4,2580,3,0
4,2880,1,0
4,3180,0,0
4,3480,4,0
4,240,2,0
4,540,3,0
4,840,4,0
4,1140,1,0
4,1440,1,0
4,1740,3,0
4,2040,3,0
4,2340,5,0
4,2640,9,0
4,2940,4,0
4,3240,4,0
4,3540,4,0
4,300,4,0
4,600,10,0
4,900,1,0
4,1200,6,0
4,1500,6,0
4,1800,9,0
4,2100,9,0
4,2400,8,0
4,2700,12,0
4,3000,6,0
